id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
1741.0	1.3	2009.332614	42.41597	13.41834	9.179	135.0	50.0	-100.0	-38260.0	-9332.0	71850.0	111300.0	-69130.0	330000.0
1742.0	0.6	2009.332884	42.37388	13.37875	6.35	35.0	75.0	120.0	443200.0	1584000.0	-779200.0	3989000.0	-1980000.0	-3963000.0
1743.0	0.8	2009.333007	42.35114	13.3072	9.102	105.0	65.0	-120.0	154200.0	156900.0	-9297.0	-230000.0	189800.0	159200.0
1744.0	0.6	2009.333028	42.39344	13.40263	8.476	345.0	40.0	-100.0	-109500.0	-106700.0	5323.0	98900.0	-226900.0	503300.0
1745.0	0.0	2009.333044	42.27479	13.5222	5.541	50.0	50.0	-20.0	277100.0	-126800.0	265400.0	495300.0	3996.0	1466000.0
1746.0	0.8	2009.333236	42.36292	13.35756	8.768	300.0	75.0	60.0	-1416000.0	-3241000.0	2635000.0	-1801000.0	188900.0	6669000.0
1747.0	0.5	2009.33326	42.42341	13.3721	7.718	150.0	45.0	-100.0	-128000.0	-20910.0	143500.0	297600.0	-193600.0	218200.0
1748.0	0.6	2009.33333	42.51554	13.2902	10.063	190.0	45.0	-60.0	86230.0	55550.0	15600.0	26370.0	39920.0	-28200.0
1749.0	0.8	2009.33336	42.47797	13.37405	7.708	105.0	85.0	160.0	-668600.0	-33280.0	408100.0	532300.0	-181500.0	-115900.0
1750.0	0.3	2009.333436	42.47753	13.36113	9.573	25.0	50.0	160.0	-967400.0	-1201000.0	-1856.0	-1797000.0	-305600.0	2453000.0
1751.0	0.6	2009.333567	42.48535	13.31185	9.14	105.0	25.0	-140.0	48060.0	-211900.0	102700.0	-412500.0	87000.0	-7173.0
1752.0	2.8	2009.33359	42.29875	13.49766	2.474	35.0	75.0	15.0	503700.0	-96590.0	405700.0	666800.0	-845800.0	369500.0
1753.0	0.5	2009.333653	42.28711	13.48546	3.712	330.0	10.0	-130.0	1107000.0	134500.0	840100.0	639500.0	-178400.0	215000.0
1754.0	0.4	2009.333723	42.51573	13.3802	5.174	190.0	30.0	-60.0	604500.0	689500.0	-1007000.0	1151000.0	-1122000.0	102900.0
1755.0	0.6	2009.333743	42.50049	13.39107	6.666	150.0	35.0	-100.0	800700.0	845000.0	-533500.0	-313400.0	1383000.0	-1648000.0
1756.0	0.5	2009.333823	42.48179	13.37158	9.059	360.0	45.0	-130.0	953300.0	419600.0	-694500.0	-1139000.0	270400.0	427200.0
1757.0	1.1	2009.333855	42.47776	13.3701	7.384	140.0	50.0	-90.0	-574200.0	-68150.0	245900.0	431500.0	-163900.0	14520.0
1758.0	0.7	2009.333872	42.44204	13.39855	8.888	110.0	60.0	110.0	-131200.0	69600.0	151300.0	237100.0	-63600.0	71400.0
1759.0	0.5	2009.333965	42.33431	13.39165	8.515	20.0	30.0	-20.0	-1177000.0	376000.0	-391300.0	468000.0	-395700.0	-2790000.0
1760.0	0.5	2009.333965	42.33431	13.39165	8.515	25.0	65.0	120.0	-1177000.0	376000.0	-391300.0	468000.0	-395700.0	-2790000.0
1761.0	1.6	2009.333974	42.45733	13.32949	10.024	145.0	20.0	-110.0	-47610.0	-131500.0	171400.0	43890.0	22290.0	12550.0
1762.0	0.7	2009.33401	42.44157	13.39853	8.809	360.0	90.0	-100.0	-131200.0	69600.0	151300.0	237100.0	-63600.0	71400.0
1763.0	1.9	2009.334063	42.331	13.4504	14.965	15.0	35.0	30.0	584000.0	52450.0	648900.0	536300.0	-201400.0	1583000.0
1764.0	0.5	2009.334072	42.33039	13.44778	15.113	295.0	80.0	40.0	502600.0	58860.0	610500.0	542600.0	-173800.0	1520000.0
1765.0	0.4	2009.334192	42.50616	13.39117	5.94	125.0	45.0	150.0	249300.0	183400.0	356900.0	-57620.0	536200.0	-630500.0
1766.0	0.9	2009.334243	42.43876	13.39995	9.139	50.0	15.0	150.0	-45010.0	70660.0	146000.0	196200.0	-71500.0	118500.0
1767.0	0.7	2009.334331	42.38828	13.3948	7.745	40.0	80.0	-120.0	-338700.0	-208100.0	13570.0	145700.0	-344900.0	548500.0
1768.0	1.9	2009.334336	42.28739	13.4979	4.755	140.0	40.0	-70.0	914400.0	110200.0	269800.0	1059000.0	-331300.0	548400.0
1769.0	0.5	2009.334343	42.47638	13.37193	7.544	30.0	50.0	-70.0	-542500.0	-37540.0	286500.0	385500.0	-134900.0	-64720.0
1770.0	0.5	2009.334581	42.42334	13.27932	8.413	340.0	65.0	-100.0	48450.0	-5072.0	3274.0	138700.0	-55080.0	28430.0
1771.0	3.0	2009.334616	42.3693	13.39596	5.643	345.0	35.0	-70.0	-1584000.0	615900.0	-1405000.0	2239000.0	-1608000.0	-5396000.0
1772.0	1.3	2009.334678	42.34132	13.37965	8.859	130.0	55.0	-110.0	-78130.0	149600.0	-555400.0	-1554000.0	-219700.0	-2567000.0
1773.0	0.6	2009.334703	42.47681	13.37033	7.373	125.0	30.0	-110.0	-474700.0	-25820.0	224100.0	390300.0	-127600.0	-37020.0
1774.0	2.1	2009.334765	42.2719	13.49133	4.283	150.0	85.0	-70.0	866800.0	282500.0	478700.0	517200.0	82170.0	-277900.0
1775.0	1.4	2009.3349	42.27174	13.51039	4.741	220.0	80.0	-10.0	763300.0	205800.0	390400.0	559100.0	131300.0	50690.0
1776.0	1.3	2009.3349	42.27299	13.49953	3.097	220.0	80.0	-10.0	621900.0	68300.0	419100.0	379400.0	46480.0	-15220.0
1777.0	0.9	2009.334986	42.34021	13.49915	2.834	360.0	70.0	80.0	71750.0	-56960.0	422800.0	-178800.0	927300.0	74990.0
1778.0	0.8	2009.335001	42.33556	13.39298	8.216	10.0	20.0	170.0	-1523000.0	665500.0	-402300.0	1110000.0	-554900.0	-4307000.0
1779.0	0.7	2009.335006	42.49801	13.3979	6.809	105.0	65.0	-120.0	216400.0	368800.0	25320.0	-703500.0	684000.0	-1017000.0
1780.0	1.2	2009.33506	42.47984	13.37393	9.124	130.0	35.0	-120.0	1532000.0	1149000.0	-783400.0	-598100.0	653200.0	-1211000.0
1781.0	0.7	2009.335172	42.50127	13.38724	6.979	80.0	75.0	-120.0	-222000.0	-372000.0	-262100.0	-2997000.0	2083000.0	-1067000.0
1782.0	0.8	2009.335297	42.33899	13.39282	8.037	110.0	50.0	-110.0	-3206000.0	-188600.0	-1561000.0	-505200.0	-1405000.0	-5940000.0
1783.0	0.9	2009.33539	42.29715	13.50006	5.203	155.0	65.0	-40.0	-382600.0	-393000.0	223300.0	-743300.0	-77570.0	-693100.0
1784.0	1.8	2009.335587	42.41444	13.36922	8.682	0.0	55.0	-80.0	-71790.0	-38620.0	129100.0	306100.0	-213500.0	195200.0
1785.0	0.5	2009.335645	42.54808	13.28193	9.892	20.0	65.0	-20.0	59220.0	13040.0	14190.0	61840.0	-682.1	869.8
1786.0	0.5	2009.335648	42.4041	13.36434	4.639	20.0	25.0	-10.0	-274800.0	174700.0	143500.0	940200.0	-564400.0	-168500.0
1787.0	0.5	2009.335649	42.41333	13.36965	8.611	20.0	25.0	-10.0	-77570.0	-42640.0	133000.0	303800.0	-219900.0	207600.0
1788.0	0.7	2009.335815	42.45787	13.38159	9.209	5.0	55.0	-130.0	-563400.0	-511800.0	174700.0	-810600.0	-44180.0	-487700.0
1789.0	0.7	2009.33607	42.3723	13.35166	7.537	10.0	70.0	30.0	137300.0	25130.0	401500.0	-1040000.0	522100.0	-704300.0
1790.0	0.9	2009.336087	42.36941	13.33461	6.759	120.0	50.0	-120.0	325000.0	408600.0	-196800.0	-339800.0	26650.0	-380300.0
1791.0	0.5	2009.336156	42.41082	13.3872	7.613	65.0	5.0	150.0	-238500.0	-68070.0	168900.0	298200.0	-234100.0	411000.0
1792.0	0.7	2009.336486	42.45517	13.39556	8.847	40.0	90.0	20.0	-753100.0	-532500.0	857100.0	162000.0	-38180.0	201900.0
1793.0	0.6	2009.33654	42.41401	13.36935	8.811	20.0	60.0	-110.0	-54600.0	-43660.0	130100.0	299400.0	-215900.0	187600.0
1794.0	0.9	2009.336721	42.2915	13.50309	5.147	115.0	40.0	-150.0	510800.0	150000.0	-366100.0	624400.0	-292900.0	520200.0
1795.0	0.6	2009.336822	42.36655	13.33522	6.846	25.0	20.0	-170.0	329600.0	348300.0	-209100.0	-445400.0	-20020.0	-304600.0
1796.0	0.7	2009.336929	42.49725	13.39424	7.009	95.0	65.0	-100.0	-41370.0	40610.0	-118200.0	-1900000.0	938800.0	-1811000.0
1797.0	0.4	2009.336966	42.36451	13.3598	8.278	130.0	45.0	-70.0	-1937000.0	-3832000.0	1808000.0	-3164000.0	104200.0	6508000.0
1798.0	0.6	2009.336981	42.4973	13.38444	7.867	120.0	50.0	-150.0	369000.0	-245500.0	-783500.0	-1301000.0	865500.0	788800.0
1799.0	0.7	2009.336989	42.29127	13.49942	5.04	40.0	80.0	120.0	880800.0	407200.0	-315400.0	1307000.0	-474600.0	185200.0
1800.0	0.8	2009.337108	42.3878	13.41194	2.786	100.0	35.0	-100.0	-1233000.0	-822400.0	1186000.0	1686000.0	-725000.0	4723000.0
1801.0	0.6	2009.337193	42.41186	13.29588	6.991	190.0	40.0	-60.0	58110.0	66530.0	-30460.0	184100.0	-66550.0	-10620.0
1802.0	0.7	2009.337275	42.2934	13.50689	5.227	170.0	70.0	-30.0	-377300.0	-170600.0	161400.0	-442900.0	182500.0	-133800.0
1803.0	2.1	2009.337364	42.36511	13.38408	6.577	100.0	60.0	-130.0	-5162000.0	-4921000.0	3433000.0	-5988000.0	1546000.0	8926000.0
1804.0	0.8	2009.337397	42.37375	13.3653	6.994	360.0	75.0	10.0	-3521000.0	-2841000.0	1666000.0	-1935000.0	-105400.0	5399000.0
1805.0	2.0	2009.337416	42.44351	13.44389	7.667	115.0	55.0	-100.0	-104100.0	10820.0	60530.0	134400.0	8413.0	132600.0
1806.0	0.7	2009.337495	42.34209	13.38951	8.156	70.0	60.0	-130.0	-1023000.0	234400.0	-2104000.0	-2200000.0	-600900.0	-5893000.0
1807.0	0.7	2009.33756	42.36712	13.33211	7.546	70.0	20.0	-120.0	295700.0	305700.0	-291400.0	-412100.0	8949.0	-59090.0
1808.0	0.7	2009.337829	42.34034	13.50185	2.768	160.0	30.0	80.0	110000.0	-47450.0	422400.0	-151500.0	941500.0	33770.0
1809.0	0.8	2009.337843	42.24792	13.5129	10.318	320.0	90.0	90.0	-493200.0	-1007000.0	429000.0	-831300.0	275000.0	2486000.0
1810.0	1.7	2009.337867	42.28794	13.49951	4.909	140.0	55.0	-60.0	861800.0	175700.0	8338.0	1134000.0	-416100.0	608200.0
1811.0	0.9	2009.337914	42.5806	13.25707	9.482	105.0	85.0	-100.0	45350.0	7192.0	12190.0	42680.0	-3769.0	13850.0
1812.0	1.8	2009.338037	42.26574	13.49861	5.879	350.0	25.0	-90.0	833700.0	437800.0	109300.0	440700.0	7626.0	-882800.0
1813.0	0.6	2009.338048	42.36222	13.33493	8.065	120.0	85.0	140.0	298300.0	268300.0	-285400.0	-481000.0	-533.1	59560.0
1814.0	1.7	2009.338175	42.4429	13.44424	7.763	100.0	45.0	-100.0	-104100.0	10820.0	60530.0	134400.0	8413.0	132600.0
1815.0	0.6	2009.338424	42.38199	13.32976	8.766	35.0	20.0	20.0	154600.0	308100.0	180400.0	-293900.0	181900.0	-708300.0
1816.0	0.7	2009.338574	42.29748	13.49414	13.056	115.0	65.0	-120.0	804900.0	-529500.0	490700.0	-92330.0	-345200.0	2484000.0
1817.0	0.6	2009.338578	42.49725	13.39772	6.859	75.0	25.0	110.0	216400.0	368800.0	25320.0	-703500.0	684000.0	-1017000.0
1818.0	0.5	2009.3389	42.25982	13.49426	6.07	150.0	60.0	20.0	435600.0	357600.0	-214100.0	335700.0	-80380.0	-835200.0
1819.0	0.7	2009.338953	42.49777	13.39593	6.873	110.0	35.0	-110.0	255300.0	404800.0	-42540.0	-761100.0	819400.0	-1410000.0
1820.0	0.6	2009.339075	42.29754	13.49588	5.525	90.0	25.0	100.0	319900.0	447300.0	-366200.0	1154000.0	-700700.0	-1946000.0
1821.0	0.7	2009.339076	42.30538	13.47395	3.791	90.0	25.0	100.0	1563000.0	36290.0	1755000.0	1295000.0	-917000.0	2937000.0
1822.0	0.5	2009.339102	42.49846	13.38794	6.921	140.0	25.0	100.0	870100.0	482700.0	-502300.0	-69100.0	756400.0	194600.0
1823.0	0.6	2009.33911	42.30596	13.47134	3.788	10.0	75.0	-80.0	1570000.0	111300.0	1840000.0	1135000.0	-706200.0	2883000.0
1824.0	0.4	2009.339175	42.36622	13.33535	6.99	65.0	85.0	140.0	328800.0	351500.0	-231900.0	-473300.0	-13970.0	-286200.0
1825.0	0.5	2009.339253	42.3391	13.39097	7.999	100.0	70.0	-80.0	-2733000.0	-1118000.0	-655100.0	-2007000.0	-256400.0	-4386000.0
1826.0	0.5	2009.33941	42.24954	13.51607	11.672	60.0	50.0	-40.0	413400.0	26390.0	-355600.0	99170.0	216300.0	602600.0
1827.0	0.5	2009.33941	42.24936	13.51622	11.244	60.0	50.0	-40.0	422700.0	5386.0	-374900.0	130600.0	204400.0	650200.0
1828.0	0.7	2009.339444	42.50027	13.39189	6.552	165.0	55.0	-100.0	971100.0	1020000.0	-795600.0	362600.0	881700.0	-1344000.0
1829.0	0.4	2009.339605	42.41216	13.37825	8.481	300.0	90.0	-60.0	-112600.0	-52760.0	133400.0	277900.0	-220400.0	278600.0
1830.0	0.4	2009.339723	42.47885	13.36968	7.304	30.0	70.0	70.0	-614600.0	-109100.0	232800.0	369200.0	-154900.0	26460.0
1831.0	2.5	2009.33976	42.30199	13.43813	7.657	60.0	50.0	10.0	-3311000.0	-1790000.0	-489300.0	-2532000.0	-514300.0	-3240000.0
1832.0	0.9	2009.339807	42.45063	13.39564	9.07	305.0	90.0	-90.0	-552000.0	13220.0	361900.0	489200.0	-52540.0	-387500.0
1833.0	0.6	2009.340013	42.36307	13.39346	6.121	135.0	45.0	-80.0	-5125000.0	-6605000.0	1419000.0	-5221000.0	461000.0	9673000.0
1834.0	0.4	2009.340061	42.35588	13.38851	7.292	130.0	80.0	-20.0	-4237000.0	-6228000.0	2950000.0	-8240000.0	1305000.0	10570000.0
1835.0	0.7	2009.34017	42.36728	13.3509	9.001	360.0	15.0	-80.0	-1012000.0	-1235000.0	1675000.0	-208000.0	97890.0	709100.0
1836.0	0.5	2009.340218	42.36469	13.35055	8.603	35.0	25.0	-50.0	80740.0	-173200.0	173000.0	-547300.0	323900.0	513700.0
1837.0	0.6	2009.340291	42.28499	13.49653	5.027	90.0	40.0	170.0	1075000.0	220900.0	508900.0	1067000.0	-184800.0	713700.0
1838.0	0.8	2009.340293	42.47676	13.37059	7.338	70.0	75.0	-120.0	-474700.0	-25820.0	224100.0	390300.0	-127600.0	-37020.0
1839.0	1.4	2009.340446	42.48042	13.36958	9.186	175.0	45.0	-60.0	906100.0	476500.0	-571000.0	-1041000.0	167600.0	406500.0
1840.0	1.6	2009.340462	42.36752	13.35136	8.673	105.0	75.0	-100.0	-543400.0	-1034000.0	1065000.0	-846500.0	467200.0	1797000.0
1841.0	0.7	2009.340573	42.33715	13.39656	9.392	175.0	40.0	-50.0	563800.0	-761100.0	-29050.0	-1259000.0	841900.0	3977000.0
1842.0	2.8	2009.340718	42.28786	13.49082	2.706	45.0	35.0	-10.0	699100.0	-45840.0	642000.0	407400.0	-329400.0	209100.0
1843.0	0.7	2009.340852	42.42698	13.27503	8.903	45.0	35.0	0.0	49650.0	-19000.0	11920.0	131600.0	-52310.0	32280.0
1844.0	1.9	2009.34101	42.36455	13.35041	8.824	160.0	80.0	-70.0	317900.0	-45150.0	380200.0	162500.0	460600.0	600600.0
1845.0	2.8	2009.341554	42.27386	13.50785	5.328	330.0	30.0	-95.0	934500.0	268400.0	457600.0	632400.0	90460.0	149000.0
1846.0	0.6	2009.341823	42.50127	13.30822	10.07	20.0	50.0	-80.0	157900.0	67890.0	50910.0	-155700.0	190900.0	-130700.0
1847.0	0.6	2009.341825	42.26875	13.50082	5.235	20.0	40.0	-70.0	929500.0	374400.0	379500.0	513700.0	78390.0	-498400.0
1848.0	0.6	2009.341908	42.48268	13.35054	9.663	175.0	40.0	-50.0	-549100.0	-391500.0	408900.0	-930700.0	315700.0	-368400.0
1849.0	1.7	2009.342089	42.44095	13.43397	7.996	130.0	45.0	-100.0	-78900.0	19580.0	81930.0	157000.0	-1473.0	148800.0
1850.0	0.6	2009.342184	42.35148	13.37609	8.193	15.0	40.0	-40.0	-3377000.0	-4929000.0	4032000.0	-5726000.0	2778000.0	12960000.0
1851.0	0.5	2009.342288	42.41555	13.36967	8.423	190.0	45.0	-30.0	-95590.0	-37760.0	128900.0	307200.0	-217200.0	205700.0
1852.0	0.4	2009.342374	42.32498	13.43377	5.063	5.0	90.0	110.0	255100.0	-100700.0	360200.0	-256300.0	1355000.0	1383000.0
1853.0	0.3	2009.342428	42.34398	13.4624	12.506	100.0	65.0	-120.0	-14310.0	803700.0	117600.0	441400.0	960100.0	47280.0
1854.0	0.5	2009.34246	42.34298	13.38832	8.648	125.0	70.0	-150.0	-3083000.0	-5291000.0	3353000.0	-6141000.0	2037000.0	13470000.0
1855.0	0.5	2009.342595	42.34473	13.38737	7.939	135.0	75.0	-40.0	905600.0	2524000.0	-781300.0	143200.0	1084000.0	-9402000.0
1856.0	1.6	2009.342682	42.53235	13.29173	9.785	15.0	75.0	-20.0	66400.0	28800.0	12660.0	77660.0	8325.0	-19500.0
1857.0	0.6	2009.343068	42.38664	13.36247	6.421	30.0	85.0	150.0	-561200.0	370300.0	-29210.0	1447000.0	-649700.0	-814000.0
1858.0	0.7	2009.343271	42.27257	13.50822	5.284	110.0	50.0	-140.0	917300.0	250600.0	445400.0	581400.0	108300.0	4610.0
1859.0	0.5	2009.343441	42.27664	13.49141	6.629	140.0	35.0	-90.0	1222000.0	1169000.0	92760.0	1287000.0	-23560.0	-1906000.0
1860.0	0.8	2009.343543	42.3618	13.36066	8.72	125.0	70.0	-110.0	-1573000.0	-2978000.0	3512000.0	-247800.0	-459800.0	5792000.0
1861.0	0.5	2009.343794	42.3671	13.35115	8.715	330.0	15.0	-90.0	-648200.0	-1151000.0	1514000.0	-269900.0	333500.0	1903000.0
1862.0	1.0	2009.34383	42.39743	13.40086	8.245	80.0	90.0	-180.0	-178000.0	-110200.0	40530.0	136800.0	-221300.0	503000.0
1863.0	0.7	2009.343892	42.2765	13.50837	5.46	170.0	60.0	-50.0	983700.0	322300.0	473100.0	701900.0	72870.0	293900.0
1864.0	0.7	2009.344121	42.30499	13.44152	7.667	25.0	20.0	90.0	-3662000.0	-2057000.0	-33600.0	-3648000.0	-29180.0	-5523000.0
1865.0	2.4	2009.34427	42.45353	13.37266	10.088	150.0	40.0	-90.0	-28600.0	-107900.0	287200.0	210.7	106900.0	-103000.0
1866.0	0.7	2009.344445	42.30332	13.44219	7.639	100.0	55.0	-130.0	-3909000.0	-2202000.0	-149400.0	-2915000.0	-346500.0	-4367000.0
1867.0	1.0	2009.344446	42.27773	13.46331	5.317	100.0	55.0	-130.0	493200.0	697300.0	4814.0	896900.0	-27570.0	-1205000.0
1868.0	0.5	2009.344494	42.41724	13.37668	8.557	20.0	65.0	-40.0	-84160.0	-37240.0	133900.0	264200.0	-195100.0	246300.0
1869.0	0.5	2009.344627	42.27574	13.50803	5.409	120.0	55.0	-100.0	983700.0	322300.0	473100.0	701900.0	72870.0	293900.0
1870.0	0.4	2009.344684	42.33304	13.41182	7.598	75.0	25.0	-130.0	-1519000.0	-1679000.0	1965000.0	-5297000.0	2152000.0	1805000.0
1871.0	2.0	2009.344733	42.26036	13.46255	9.035	15.0	35.0	-60.0	-1773000.0	-588400.0	-477900.0	145600.0	-441300.0	-826800.0
1872.0	0.4	2009.344772	42.48495	13.36869	9.141	110.0	45.0	-110.0	335700.0	-191600.0	-675900.0	-1606000.0	31820.0	1022000.0
1873.0	0.6	2009.344851	42.33578	13.40261	7.442	180.0	60.0	-30.0	-1146000.0	194100.0	781300.0	-2926000.0	1625000.0	-4320000.0
1874.0	0.3	2009.344975	42.37291	13.35123	7.842	290.0	75.0	-160.0	-206300.0	-721300.0	955100.0	-1013000.0	340000.0	1736000.0
1875.0	1.7	2009.344988	42.43584	13.44852	7.801	130.0	50.0	-100.0	-122200.0	-14530.0	55390.0	138300.0	7758.0	174200.0
1876.0	0.5	2009.345036	42.41057	13.38773	7.561	10.0	55.0	-70.0	-238500.0	-68070.0	168900.0	298200.0	-234100.0	411000.0
1877.0	0.3	2009.345114	42.37443	13.35152	7.834	15.0	25.0	80.0	117800.0	-859600.0	1532000.0	-36320.0	-211200.0	3448000.0
1878.0	0.6	2009.345179	42.16078	13.45769	11.445	135.0	85.0	150.0	-93330.0	17700.0	-34300.0	84290.0	1624.0	73980.0
1879.0	0.7	2009.345197	42.3509	13.42663	4.535	130.0	70.0	-90.0	-2431000.0	-3447000.0	1809000.0	-4990000.0	1122000.0	5200000.0
1880.0	0.2	2009.345248	42.3059	13.45153	7.295	60.0	20.0	70.0	-6456000.0	-476300.0	1936000.0	168800.0	-334800.0	-17110000.0
1881.0	0.8	2009.345258	42.28743	13.50861	5.068	160.0	55.0	-60.0	613600.0	220200.0	-283300.0	1114000.0	-500300.0	735400.0
1882.0	0.3	2009.345303	42.33945	13.38179	9.059	100.0	75.0	-90.0	-1651000.0	-1541000.0	-691100.0	-2977000.0	632900.0	-908200.0
1883.0	0.8	2009.345332	42.26739	13.48907	5.533	85.0	50.0	110.0	829000.0	508700.0	121600.0	530500.0	11740.0	-837400.0
1884.0	0.5	2009.345521	42.36298	13.39299	6.269	335.0	35.0	-130.0	-2792000.0	-2801000.0	206500.0	-3006000.0	1187000.0	3688000.0
1885.0	0.5	2009.345531	42.4313	13.37111	7.022	35.0	70.0	-80.0	-103900.0	-4603.0	137700.0	282900.0	-172500.0	161800.0
1886.0	0.6	2009.345648	42.47449	13.31275	12.063	130.0	75.0	-70.0	132600.0	7714.0	79410.0	117800.0	1066.0	-54320.0
1887.0	0.6	2009.345981	42.35778	13.36614	8.371	155.0	60.0	-110.0	899600.0	-2131000.0	3272000.0	-2686000.0	2232000.0	7831000.0
1888.0	0.7	2009.346049	42.4983	13.39189	6.713	125.0	70.0	-110.0	1030000.0	1313000.0	-812500.0	1517000.0	-58530.0	-1996000.0
1889.0	0.6	2009.34605	42.49764	13.38661	7.71	125.0	70.0	-110.0	185800.0	-256300.0	-674400.0	-1931000.0	824800.0	-386000.0
1890.0	1.0	2009.346217	42.35616	13.36643	8.423	105.0	70.0	-130.0	-1294000.0	-1555000.0	641300.0	-2204000.0	1105000.0	2066000.0
1891.0	1.8	2009.346237	42.26048	13.56436	1.906	0.0	50.0	-10.0	-172900.0	-171400.0	6856.0	168300.0	-75470.0	207000.0
1892.0	0.9	2009.346419	42.37316	13.38374	5.739	40.0	10.0	120.0	-3780000.0	-3086000.0	2410000.0	-1548000.0	-1018000.0	4755000.0
1893.0	1.0	2009.346544	42.37414	13.35286	8.095	5.0	65.0	-10.0	455100.0	-461400.0	1157000.0	416100.0	-397100.0	2240000.0
1894.0	0.6	2009.346866	42.40776	13.37547	3.738	65.0	55.0	-90.0	-40900.0	93750.0	420000.0	1077000.0	-650300.0	346400.0
1895.0	0.7	2009.347003	42.35462	13.36942	9.134	110.0	70.0	-130.0	2319000.0	1923000.0	205300.0	4064000.0	-1097000.0	376600.0
1896.0	0.7	2009.347003	42.35618	13.36658	8.52	110.0	70.0	-130.0	-1294000.0	-1555000.0	641300.0	-2204000.0	1105000.0	2066000.0
1897.0	0.4	2009.347103	42.45552	13.40861	7.265	270.0	80.0	-160.0	141400.0	23180.0	333300.0	416300.0	-253800.0	112100.0
1898.0	2.6	2009.347131	42.47558	13.38089	7.612	85.0	60.0	-160.0	-68260.0	100900.0	79790.0	241300.0	-8572.0	154900.0
1899.0	1.7	2009.347164	42.50511	13.39145	6.233	160.0	50.0	-90.0	404800.0	318200.0	215400.0	-542500.0	918800.0	-862100.0
1900.0	0.6	2009.347243	42.29503	13.43152	10.231	120.0	60.0	-110.0	-2935000.0	-116500.0	-546700.0	3758000.0	-3298000.0	1452000.0
1901.0	0.5	2009.347258	42.33543	13.39798	9.372	285.0	90.0	-160.0	1845000.0	501100.0	-425700.0	-475600.0	1073000.0	827600.0
1902.0	0.7	2009.347319	42.47842	13.37933	7.392	135.0	30.0	-90.0	-222400.0	110700.0	141400.0	571500.0	-117400.0	-17620.0
1903.0	0.7	2009.347319	42.47876	13.37871	7.625	135.0	30.0	-90.0	-238000.0	132200.0	163400.0	522500.0	-91090.0	-86650.0
1904.0	0.7	2009.347319	42.47858	13.37863	7.52	135.0	30.0	-90.0	-238000.0	132200.0	163400.0	522500.0	-91090.0	-86650.0
1905.0	0.6	2009.347347	42.50505	13.39194	6.218	110.0	65.0	-160.0	404800.0	318200.0	215400.0	-542500.0	918800.0	-862100.0
1906.0	0.5	2009.347627	42.24856	13.48874	7.535	30.0	65.0	100.0	-400000.0	189500.0	-356700.0	238100.0	-38780.0	-370800.0
1907.0	0.4	2009.347753	42.33751	13.39116	8.409	5.0	15.0	-130.0	-2104000.0	31140.0	-1338000.0	138200.0	-1388000.0	-4366000.0
1908.0	0.5	2009.347788	42.36801	13.38359	5.828	5.0	70.0	-20.0	-2816000.0	-3490000.0	1556000.0	-5423000.0	2121000.0	6833000.0
1909.0	0.4	2009.347822	42.24406	13.50822	6.674	320.0	50.0	-110.0	-40440.0	128100.0	-278100.0	122000.0	-55230.0	-372300.0
1910.0	0.3	2009.347857	42.37494	13.38601	5.763	10.0	75.0	0.0	-2928000.0	-1246000.0	1439000.0	845600.0	-1112000.0	-162600.0
1911.0	1.6	2009.347981	42.34985	13.29007	8.375	180.0	85.0	0.0	141900.0	111100.0	-19300.0	-183900.0	63520.0	35750.0
1912.0	0.8	2009.347988	42.35241	13.41647	4.565	175.0	55.0	-70.0	-1080000.0	-572100.0	1169000.0	1195000.0	-314300.0	455500.0
1913.0	0.5	2009.348062	42.40918	13.37701	3.418	100.0	30.0	-40.0	179600.0	114600.0	549700.0	1154000.0	-661200.0	501300.0
1914.0	0.5	2009.348084	42.33576	13.40349	7.588	145.0	80.0	-130.0	-1182000.0	248000.0	482800.0	-2182000.0	1252000.0	-4014000.0
1915.0	0.5	2009.348097	42.35715	13.3655	8.441	185.0	15.0	90.0	899600.0	-2131000.0	3272000.0	-2686000.0	2232000.0	7831000.0
1916.0	0.5	2009.348107	42.35939	13.35689	8.742	120.0	60.0	-100.0	-1767000.0	-2288000.0	1597000.0	-2761000.0	933600.0	4019000.0
1917.0	0.5	2009.348133	42.26803	13.481	6.341	125.0	70.0	-120.0	234300.0	524000.0	-421400.0	556600.0	-252300.0	-1193000.0
1918.0	0.7	2009.348273	42.39993	13.3675	4.921	65.0	50.0	-120.0	-363000.0	101500.0	164400.0	1071000.0	-630200.0	-195400.0
1919.0	0.7	2009.348304	42.33919	13.42524	5.989	325.0	65.0	-100.0	-1673000.0	-1606000.0	937100.0	-4557000.0	1369000.0	2672000.0
1920.0	0.8	2009.348492	42.50512	13.39253	5.969	120.0	50.0	-100.0	249300.0	183400.0	356900.0	-57620.0	536200.0	-630500.0
1921.0	0.6	2009.348527	42.52285	13.26895	11.172	55.0	80.0	70.0	71740.0	13270.0	19300.0	56270.0	3488.0	2943.0
1922.0	0.4	2009.348912	42.50065	13.3893	6.786	135.0	70.0	-140.0	492400.0	462900.0	-422100.0	-1303000.0	1805000.0	-1671000.0
1923.0	2.2	2009.349038	42.43822	13.44774	7.888	125.0	45.0	-120.0	-108100.0	-2522.0	55200.0	137200.0	4692.0	165100.0
