id	M	dec_year	latitude	longitude	depth	strike	dip	rake	s11	s12	s13	s22	s23	s33
114.0	3.65	2019.507204	35.61842	-117.5652	8.544	292.0	72.0	-177.0	63010000.0	2589000.0	-375400.0	-72150000.0	6239000.0	-2463000.0
115.0	2.11	2019.507221	35.74443	-117.5696	4.273	162.0	56.0	-119.0	2573000.0	-1154000.0	347500.0	415800.0	24500.0	-108800.0
116.0	1.81	2019.507246	35.72108	-117.56226	3.226	157.0	45.0	-141.0	3443000.0	-2043000.0	1237000.0	948700.0	-1165000.0	576900.0
117.0	3.2	2019.507263	35.6992	-117.50539	5.458	317.0	82.0	-162.0	-1020000.0	1838000.0	981800.0	3257000.0	-904500.0	200400.0
118.0	2.12	2019.507271	35.67947	-117.47657	1.59	146.0	82.0	169.0	-2023000.0	456800.0	499500.0	-7077000.0	-1117000.0	-719700.0
119.0	2.64	2019.507299	35.71763	-117.54031	4.482	131.0	88.0	167.0	5501000.0	-1873000.0	69320.0	1238000.0	-399100.0	1518000.0
120.0	2.58	2019.507299	35.66808	-117.48357	6.041	11.0	82.0	-171.0	-3851000.0	552600.0	490600.0	-4317000.0	-961300.0	-1118000.0
121.0	2.16	2019.507303	35.72687	-117.54642	3.771	174.0	62.0	-143.0	5633000.0	-1676000.0	377300.0	-241000.0	41330.0	1451000.0
122.0	3.17	2019.507343	35.72283	-117.56157	3.334	136.0	86.0	177.0	3919000.0	-2060000.0	1137000.0	419900.0	-1254000.0	896900.0
123.0	2.33	2019.507322	35.64045	-117.54472	3.498	154.0	79.0	-173.0	5731000.0	1490000.0	1395000.0	-397100.0	102000.0	511300.0
124.0	3.72	2019.507352	35.74673	-117.56115	6.269	318.0	82.0	-163.0	2515000.0	-1015000.0	543900.0	591900.0	-219000.0	96670.0
125.0	2.1	2019.507362	35.65997	-117.52161	7.978	208.0	42.0	-94.0	10490000.0	-1932000.0	-4957000.0	6775000.0	2158000.0	2865000.0
126.0	1.82	2019.507367	35.6963	-117.48355	2.526	95.0	55.0	114.0	-3794000.0	-1706000.0	37040.0	-3164000.0	-2084000.0	-1788000.0
127.0	3.46	2019.507375	35.68348	-117.47242	10.834	139.0	86.0	173.0	-2174000.0	-691400.0	107100.0	-940100.0	-733700.0	-1110000.0
128.0	1.97	2019.507413	35.62363	-117.59175	10.236	237.0	50.0	-73.0	2578000.0	-304400.0	313800.0	-9018000.0	1159000.0	-1596000.0
129.0	2.9	2019.507423	35.74715	-117.55946	7.847	127.0	88.0	179.0	2142000.0	-833800.0	652000.0	604400.0	-281800.0	215700.0
130.0	1.58	2019.507436	35.7586	-117.57387	9.131	341.0	61.0	-143.0	1372000.0	-620100.0	512300.0	407000.0	-215600.0	132900.0
131.0	1.59	2019.507438	35.59828	-117.59972	6.606	284.0	44.0	99.0	-2552000.0	-640700.0	-853200.0	4252000.0	-290800.0	165700.0
132.0	2.18	2019.507447	35.70567	-117.4726	1.068	344.0	28.0	-84.0	-2767000.0	-2885000.0	-135400.0	-3199000.0	-884400.0	-311700.0
133.0	3.46	2019.507455	35.59953	-117.60062	6.604	140.0	69.0	-165.0	-3525000.0	-1357000.0	-1482000.0	4128000.0	-1240000.0	-1051000.0
134.0	2.26	2019.507468	35.68432	-117.46343	12.671	175.0	37.0	46.0	-1329000.0	-528900.0	-74060.0	-1085000.0	-738300.0	-487100.0
135.0	1.67	2019.507478	35.73918	-117.5404	10.081	99.0	39.0	123.0	2437000.0	-420200.0	928300.0	596900.0	-267900.0	499700.0
136.0	1.29	2019.507483	35.65718	-117.52748	2.6	49.0	31.0	104.0	4119000.0	4227000.0	3298000.0	2050000.0	-4574000.0	3201000.0
137.0	3.09	2019.507502	35.69087	-117.48116	10.091	354.0	63.0	-155.0	-2958000.0	-470400.0	-61580.0	-1146000.0	-1134000.0	-1321000.0
138.0	3.55	2019.507518	35.70223	-117.4957	9.933	347.0	84.0	-172.0	4442000.0	-1369000.0	-428300.0	-6020000.0	95560.0	-149600.0
139.0	2.0	2019.507531	35.7311	-117.54895	2.429	143.0	54.0	-171.0	11220000.0	-951800.0	-3713000.0	-5912000.0	4335000.0	1346000.0
140.0	2.32	2019.507535	35.60043	-117.60135	6.175	281.0	80.0	156.0	-2443000.0	-1701000.0	-962700.0	3363000.0	-875000.0	-1290000.0
141.0	1.32	2019.507554	35.62987	-117.57827	11.752	138.0	55.0	126.0	6428000.0	1424000.0	3402000.0	-2439000.0	-1524000.0	1725000.0
142.0	2.39	2019.507561	35.64713	-117.55354	11.988	337.0	84.0	-163.0	9340000.0	4096000.0	103900.0	3176000.0	-173200.0	1791000.0
143.0	1.06	2019.507575	35.66842	-117.55085	8.032	324.0	30.0	121.0	-207100.0	-4314000.0	3511000.0	-443800.0	2830000.0	-476200.0
144.0	2.33	2019.507592	35.65307	-117.51795	2.888	354.0	66.0	-178.0	-1403000.0	-2778000.0	1303000.0	-441700.0	-2759000.0	-1912000.0
145.0	1.52	2019.507607	35.75751	-117.57667	8.661	323.0	53.0	-112.0	1322000.0	-681100.0	490200.0	490300.0	-231200.0	144900.0
146.0	3.51	2019.507617	35.64668	-117.54131	3.874	125.0	33.0	128.0	10240000.0	1722000.0	1922000.0	-94370.0	208300.0	2272000.0
147.0	1.54	2019.507746	35.63128	-117.59987	10.732	310.0	22.0	74.0	19660.0	26450.0	113200.0	-2389000.0	219900.0	-1029000.0
148.0	3.1	2019.507674	35.6606	-117.49865	6.616	134.0	88.0	-172.0	-5122000.0	-1741000.0	436700.0	-703000.0	-972500.0	-1183000.0
149.0	1.82	2019.507683	35.73727	-117.5614	6.414	337.0	43.0	-102.0	2307000.0	-1149000.0	582900.0	839300.0	-297600.0	234300.0
150.0	2.53	2019.507695	35.72197	-117.5326	6.874	132.0	57.0	-126.0	7065000.0	-926300.0	1052000.0	1177000.0	-434200.0	682200.0
151.0	2.34	2019.507734	35.73805	-117.56332	4.429	140.0	82.0	-169.0	2976000.0	-1371000.0	516000.0	503800.0	-109900.0	36190.0
152.0	2.09	2019.507738	35.58922	-117.6324	1.111	151.0	83.0	-156.0	-2002000.0	-1260000.0	6226.0	-278000.0	-116500.0	-153500.0
153.0	2.89	2019.507752	35.7388	-117.54565	11.636	135.0	67.0	-158.0	1850000.0	-328100.0	822700.0	539600.0	-244400.0	426100.0
154.0	3.54	2019.507755	35.59801	-117.58577	5.494	136.0	80.0	168.0	-3208000.0	1631000.0	-625500.0	3364000.0	-39220.0	1618000.0
155.0	5.36	2019.507771	35.75912	-117.57609	7.37	316.0	87.0	173.0	1515000.0	-771700.0	422100.0	459700.0	-164300.0	65440.0
156.0	2.55	2019.50779	35.77422	-117.56495	7.702	86.0	90.0	126.0	1620000.0	-525600.0	378300.0	205500.0	-108900.0	-14540.0
157.0	2.56	2019.507795	35.75542	-117.57178	8.268	342.0	52.0	-124.0	1503000.0	-713200.0	506700.0	481000.0	-220600.0	130300.0
158.0	2.01	2019.507807	35.73987	-117.57785	4.554	154.0	62.0	-151.0	2025000.0	-1370000.0	616200.0	733100.0	-357400.0	471400.0
159.0	3.05	2019.507812	35.76955	-117.56942	8.023	124.0	83.0	-177.0	1538000.0	-577200.0	419900.0	271100.0	-133400.0	26790.0
160.0	2.33	2019.507814	35.7073	-117.4648	1.802	321.0	81.0	162.0	-1935000.0	-2075000.0	-54750.0	-2016000.0	-735500.0	-454400.0
161.0	2.28	2019.507835	35.75358	-117.5588	5.062	297.0	83.0	158.0	2584000.0	-921900.0	251300.0	373900.0	-67980.0	-206600.0
162.0	2.64	2019.507854	35.59952	-117.59917	6.328	296.0	79.0	-176.0	-1322000.0	-497400.0	-767100.0	3166000.0	-125300.0	217500.0
163.0	2.88	2019.507868	35.64602	-117.57671	9.378	352.0	42.0	-98.0	11010000.0	-1050000.0	-2063000.0	1517000.0	846500.0	-1191000.0
164.0	2.49	2019.507968	35.74913	-117.58137	6.132	141.0	74.0	-167.0	1545000.0	-977900.0	444900.0	646700.0	-199100.0	163400.0
